Store_ID,Dept,Weekly_Sales,IsHoliday,CPI,Unemployment,Month
6,96,28283.55,0,216.1438163,6.858,3.0
6,97,17486.69,0,216.1438163,6.858,3.0
6,46,24731.02,0,216.1438163,6.858,3.0
6,13,36103.24,0,216.1438163,6.858,3.0
6,23,26715.99,0,216.1438163,6.858,3.0
6,72,63149.13,0,216.1438163,6.858,3.0
6,94,38360.53,0,216.1438163,6.858,3.0
6,3,11216.57,0,216.3841249,6.855,4.0
6,22,17393.77,0,216.3841249,6.855,4.0
6,40,65622.04,0,216.3841249,6.855,4.0
6,14,22433.79,0,216.3841249,6.855,4.0
6,91,42030.14,0,216.3841249,6.855,4.0
6,55,14653.15,0,216.3841249,6.855,4.0
6,92,87860.33,0,216.3841249,6.855,4.0
6,1,21313.31,0,216.3841249,6.855,4.0
6,74,20746.58,0,216.3841249,6.855,4.0
6,56,24271.65,0,216.3841249,6.855,4.0
6,87,41069.27,0,216.3841249,6.855,4.0
6,16,48083.87,0,216.3841249,6.855,4.0
6,82,14955.77,0,216.3841249,6.855,4.0
6,9,45085.95,0,216.3841249,6.855,4.0
6,34,17815.29,0,216.3841249,6.855,4.0
6,11,19419.99,0,216.3841249,6.855,4.0
6,97,18995.73,0,216.3841249,6.855,4.0
6,38,75616.83,0,216.3841249,6.855,4.0
6,10,41080.67,0,216.3841249,6.855,4.0
6,49,14736.2,0,216.3841249,6.855,4.0
6,7,26197.8,0,216.3841249,6.855,4.0
6,23,26876.95,0,216.3841249,6.855,4.0
6,17,14734.33,0,216.3841249,6.855,4.0
6,90,49694.43,0,216.3841249,6.855,4.0
6,13,35307.76,0,216.3841249,6.855,4.0
6,25,12685.59,0,216.3841249,6.855,4.0
6,81,14691.12,0,216.3841249,6.855,4.0
6,2,45767.7,0,216.3841249,6.855,4.0
6,8,44058.02,0,216.3841249,6.855,4.0
6,4,31504.09,0,216.3841249,6.855,4.0
6,5,35276.54,0,216.3841249,6.855,4.0
6,93,36286.42,0,216.3841249,6.855,4.0
6,80,12204.35,0,216.3841249,6.855,4.0
6,79,24278.64,0,216.3841249,6.855,4.0
6,95,80918.23,0,216.3841249,6.855,4.0
6,94,39904.18,0,216.3841249,6.855,4.0
6,46,25124.55,0,216.3841249,6.855,4.0
6,96,28482.58,0,216.3841249,6.855,4.0
6,72,65714.84,0,216.3841249,6.855,4.0
6,14,22673.05,0,216.6244334,6.855,4.0
6,22,18048.71,0,216.6244334,6.855,4.0
6,4,32487.81,0,216.6244334,6.855,4.0
6,3,12641.19,0,216.6244334,6.855,4.0
6,74,19740.78,0,216.6244334,6.855,4.0
6,7,29558.73,0,216.6244334,6.855,4.0
6,91,46210.18,0,216.6244334,6.855,4.0
6,87,38868.96,0,216.6244334,6.855,4.0
6,40,65192.4,0,216.6244334,6.855,4.0
6,9,44858.12,0,216.6244334,6.855,4.0
6,2,46766.95,0,216.6244334,6.855,4.0
6,38,84728.1,0,216.6244334,6.855,4.0
6,11,18658.81,0,216.6244334,6.855,4.0
6,55,14030.38,0,216.6244334,6.855,4.0
6,56,22495.61,0,216.6244334,6.855,4.0
6,92,93260.0,0,216.6244334,6.855,4.0
6,80,13635.87,0,216.6244334,6.855,4.0
6,90,52754.43,0,216.6244334,6.855,4.0
6,1,23306.19,0,216.6244334,6.855,4.0
6,93,41033.47,0,216.6244334,6.855,4.0
6,96,30685.41,0,216.6244334,6.855,4.0
6,8,46361.8,0,216.6244334,6.855,4.0
6,81,15655.03,0,216.6244334,6.855,4.0
6,16,55421.94,0,216.6244334,6.855,4.0
6,5,34990.48,0,216.6244334,6.855,4.0
6,49,14769.28,0,216.6244334,6.855,4.0
6,10,47928.0,0,216.6244334,6.855,4.0
6,46,25696.5,0,216.6244334,6.855,4.0
6,72,61127.2,0,216.6244334,6.855,4.0
6,13,36237.99,0,216.6244334,6.855,4.0
6,82,16940.52,0,216.6244334,6.855,4.0
6,17,15371.22,0,216.6244334,6.855,4.0
6,79,25885.56,0,216.6244334,6.855,4.0
6,94,42898.79,0,216.6244334,6.855,4.0
6,23,28446.52,0,216.6244334,6.855,4.0
6,97,21006.52,0,216.6244334,6.855,4.0
6,25,14004.27,0,216.6244334,6.855,4.0
6,34,20871.28,0,216.6244334,6.855,4.0
6,95,88103.32,0,216.6244334,6.855,4.0
6,32,10244.9,0,216.6244334,6.855,4.0
6,40,62347.08,0,216.8446627,6.855,4.0
6,87,34440.32,0,216.8446627,6.855,4.0
6,7,27915.37,0,216.8446627,6.855,4.0
6,14,21297.79,0,216.8446627,6.855,4.0
6,74,21100.87,0,216.8446627,6.855,4.0
6,3,12204.3,0,216.8446627,6.855,4.0
6,91,45361.26,0,216.8446627,6.855,4.0
6,93,40806.13,0,216.8446627,6.855,4.0
6,5,30235.3,0,216.8446627,6.855,4.0
6,97,20509.09,0,216.8446627,6.855,4.0
6,67,10193.2,0,216.8446627,6.855,4.0
6,9,40107.24,0,216.8446627,6.855,4.0
6,1,26876.39,0,216.8446627,6.855,4.0
6,23,29343.31,0,216.8446627,6.855,4.0
6,11,20248.5,0,216.8446627,6.855,4.0
6,38,64434.05,0,216.8446627,6.855,4.0
6,22,15289.59,0,216.8446627,6.855,4.0
6,81,15155.24,0,216.8446627,6.855,4.0
6,55,13410.76,0,216.8446627,6.855,4.0
6,4,30112.4,0,216.8446627,6.855,4.0
6,49,11272.63,0,216.8446627,6.855,4.0
6,8,44375.12,0,216.8446627,6.855,4.0
6,96,29030.68,0,216.8446627,6.855,4.0
6,17,13757.16,0,216.8446627,6.855,4.0
6,10,43398.28,0,216.8446627,6.855,4.0
6,56,17967.32,0,216.8446627,6.855,4.0
6,80,12374.54,0,216.8446627,6.855,4.0
6,95,88588.99,0,216.8446627,6.855,4.0
6,90,50517.98,0,216.8446627,6.855,4.0
6,82,15352.29,0,216.8446627,6.855,4.0
6,16,45860.41,0,216.8446627,6.855,4.0
6,94,42076.53,0,216.8446627,6.855,4.0
6,79,23259.53,0,216.8446627,6.855,4.0
6,13,33303.61,0,216.8446627,6.855,4.0
6,92,91012.59,0,216.8446627,6.855,4.0
6,2,45485.19,0,216.8446627,6.855,4.0
6,72,65438.83,0,216.8446627,6.855,4.0
6,25,14435.54,0,216.8446627,6.855,4.0
6,46,25592.64,0,216.8446627,6.855,4.0
6,34,17813.74,0,216.8446627,6.855,4.0
6,49,10519.96,0,217.0146941,6.855,4.0
6,3,11676.57,0,217.0146941,6.855,4.0
6,5,36410.9,0,217.0146941,6.855,4.0
6,2,49860.66,0,217.0146941,6.855,4.0
6,22,16715.56,0,217.0146941,6.855,4.0
6,14,23450.66,0,217.0146941,6.855,4.0
6,38,75396.48,0,217.0146941,6.855,4.0
6,87,35542.23,0,217.0146941,6.855,4.0
6,93,45704.04,0,217.0146941,6.855,4.0
6,4,33688.86,0,217.0146941,6.855,4.0
6,74,21425.32,0,217.0146941,6.855,4.0
6,80,13837.49,0,217.0146941,6.855,4.0
6,40,64475.37,0,217.0146941,6.855,4.0
6,1,54711.64,0,217.0146941,6.855,4.0
6,67,12526.28,0,217.0146941,6.855,4.0
6,96,32899.08,0,217.0146941,6.855,4.0
6,11,21433.53,0,217.0146941,6.855,4.0
6,17,14487.15,0,217.0146941,6.855,4.0
6,91,46354.91,0,217.0146941,6.855,4.0
6,94,48461.74,0,217.0146941,6.855,4.0
6,13,36629.9,0,217.0146941,6.855,4.0
6,81,16619.5,0,217.0146941,6.855,4.0
6,8,48611.33,0,217.0146941,6.855,4.0
6,95,96574.43,0,217.0146941,6.855,4.0
6,25,16329.45,0,217.0146941,6.855,4.0
6,55,15840.89,0,217.0146941,6.855,4.0
6,82,18762.25,0,217.0146941,6.855,4.0
6,90,56791.54,0,217.0146941,6.855,4.0
6,46,29195.08,0,217.0146941,6.855,4.0
6,10,46534.82,0,217.0146941,6.855,4.0
6,97,21836.56,0,217.0146941,6.855,4.0
6,9,52128.99,0,217.0146941,6.855,4.0
6,56,17988.79,0,217.0146941,6.855,4.0
6,92,97667.14,0,217.0146941,6.855,4.0
6,72,65054.59,0,217.0146941,6.855,4.0
6,32,10501.54,0,217.0146941,6.855,4.0
6,34,20338.54,0,217.0146941,6.855,4.0
6,79,23377.95,0,217.0146941,6.855,4.0
6,7,41309.04,0,217.0146941,6.855,4.0
6,98,11390.7,0,217.0146941,6.855,4.0
6,18,16650.35,0,217.0146941,6.855,4.0
6,16,48101.28,0,217.0146941,6.855,4.0
6,23,31214.09,0,217.0146941,6.855,4.0
6,91,40873.23,0,217.1847255,6.855,4.0
6,17,11887.21,0,217.1847255,6.855,4.0
6,14,21830.65,0,217.1847255,6.855,4.0
6,40,64016.9,0,217.1847255,6.855,4.0
6,3,10592.79,0,217.1847255,6.855,4.0
6,4,32268.06,0,217.1847255,6.855,4.0
6,5,27060.44,0,217.1847255,6.855,4.0
6,2,47938.92,0,217.1847255,6.855,4.0
6,55,13876.54,0,217.1847255,6.855,4.0
6,22,14920.17,0,217.1847255,6.855,4.0
6,94,45789.23,0,217.1847255,6.855,4.0
6,93,39136.18,0,217.1847255,6.855,4.0
6,10,44999.72,0,217.1847255,6.855,4.0
6,87,33244.67,0,217.1847255,6.855,4.0
6,80,13480.39,0,217.1847255,6.855,4.0
6,49,10565.37,0,217.1847255,6.855,4.0
6,96,30041.18,0,217.1847255,6.855,4.0
6,97,19432.23,0,217.1847255,6.855,4.0
6,81,15197.41,0,217.1847255,6.855,4.0
6,92,86919.33,0,217.1847255,6.855,4.0
6,25,13777.28,0,217.1847255,6.855,4.0
6,95,84511.63,0,217.1847255,6.855,4.0
6,9,44236.57,0,217.1847255,6.855,4.0
6,1,41404.8,0,217.1847255,6.855,4.0
6,13,34600.08,0,217.1847255,6.855,4.0
6,79,21925.75,0,217.1847255,6.855,4.0
6,90,50818.88,0,217.1847255,6.855,4.0
6,23,29058.28,0,217.1847255,6.855,4.0
6,72,61571.32,0,217.1847255,6.855,4.0
6,8,44129.8,0,217.1847255,6.855,4.0
6,16,40985.33,0,217.1847255,6.855,4.0
6,56,12540.11,0,217.1847255,6.855,4.0
6,46,27401.85,0,217.1847255,6.855,4.0
6,98,10416.48,0,217.1847255,6.855,4.0
6,6,10434.38,0,217.1847255,6.855,4.0
6,74,18373.67,0,217.1847255,6.855,4.0
6,34,18439.87,0,217.1847255,6.855,4.0
6,38,83846.43,0,217.1847255,6.855,4.0
6,82,16777.53,0,217.1847255,6.855,4.0
6,67,12511.82,0,217.1847255,6.855,4.0
6,11,18988.7,0,217.1847255,6.855,4.0
6,7,31143.09,0,217.1847255,6.855,4.0
6,93,40792.75,0,217.3547569,6.855,5.0
6,81,14418.97,0,217.3547569,6.855,5.0
6,22,15652.76,0,217.3547569,6.855,5.0
6,4,33393.05,0,217.3547569,6.855,5.0
6,5,28246.72,0,217.3547569,6.855,5.0
6,87,41559.35,0,217.3547569,6.855,5.0
6,96,27803.33,0,217.3547569,6.855,5.0
6,17,16593.6,0,217.3547569,6.855,5.0
6,97,20654.19,0,217.3547569,6.855,5.0
6,10,47622.29,0,217.3547569,6.855,5.0
6,11,19352.61,0,217.3547569,6.855,5.0
6,49,16491.56,0,217.3547569,6.855,5.0
6,3,11499.43,0,217.3547569,6.855,5.0
6,14,25153.87,0,217.3547569,6.855,5.0
6,1,18045.09,0,217.3547569,6.855,5.0
6,42,10358.48,0,217.3547569,6.855,5.0
6,8,51179.02,0,217.3547569,6.855,5.0
6,91,46569.13,0,217.3547569,6.855,5.0
6,80,12110.81,0,217.3547569,6.855,5.0
6,40,65971.9,0,217.3547569,6.855,5.0
6,13,36191.7,0,217.3547569,6.855,5.0
6,94,44325.29,0,217.3547569,6.855,5.0
6,92,94385.63,0,217.3547569,6.855,5.0
6,95,82891.65,0,217.3547569,6.855,5.0
6,56,11543.71,0,217.3547569,6.855,5.0
6,9,38702.19,0,217.3547569,6.855,5.0
6,67,24043.03,0,217.3547569,6.855,5.0
6,25,13010.12,0,217.3547569,6.855,5.0
6,32,14838.56,0,217.3547569,6.855,5.0
6,46,28920.45,0,217.3547569,6.855,5.0
6,2,47432.39,0,217.3547569,6.855,5.0
6,16,40853.6,0,217.3547569,6.855,5.0
6,38,82398.48,0,217.3547569,6.855,5.0
6,79,26500.35,0,217.3547569,6.855,5.0
6,55,12532.84,0,217.3547569,6.855,5.0
6,72,59685.65,0,217.3547569,6.855,5.0
6,90,50406.16,0,217.3547569,6.855,5.0
6,7,28188.28,0,217.3547569,6.855,5.0
6,82,17415.32,0,217.3547569,6.855,5.0
6,74,22899.53,0,217.3547569,6.855,5.0
6,23,26881.27,0,217.3547569,6.855,5.0
6,34,18559.38,0,217.3547569,6.855,5.0
6,17,15507.32,0,217.5247882,6.855,5.0
6,97,20346.09,0,217.5247882,6.855,5.0
6,40,59709.76,0,217.5247882,6.855,5.0
6,93,40464.92,0,217.5247882,6.855,5.0
6,81,14052.92,0,217.5247882,6.855,5.0
6,46,27091.94,0,217.5247882,6.855,5.0
6,94,47068.95,0,217.5247882,6.855,5.0
6,55,10766.19,0,217.5247882,6.855,5.0
6,91,44726.02,0,217.5247882,6.855,5.0
6,5,26535.89,0,217.5247882,6.855,5.0
6,1,15620.72,0,217.5247882,6.855,5.0
6,96,27394.56,0,217.5247882,6.855,5.0
6,67,19471.13,0,217.5247882,6.855,5.0
6,10,43508.0,0,217.5247882,6.855,5.0
6,14,21965.42,0,217.5247882,6.855,5.0
6,22,16864.38,0,217.5247882,6.855,5.0
6,13,34605.32,0,217.5247882,6.855,5.0
6,92,90079.37,0,217.5247882,6.855,5.0
6,8,45945.42,0,217.5247882,6.855,5.0
6,9,38614.46,0,217.5247882,6.855,5.0
6,80,11917.57,0,217.5247882,6.855,5.0
6,16,40105.29,0,217.5247882,6.855,5.0
6,3,10685.76,0,217.5247882,6.855,5.0
6,79,21673.43,0,217.5247882,6.855,5.0
6,38,82183.23,0,217.5247882,6.855,5.0
6,32,16266.57,0,217.5247882,6.855,5.0
6,95,83989.84,0,217.5247882,6.855,5.0
6,23,27587.26,0,217.5247882,6.855,5.0
6,82,16780.23,0,217.5247882,6.855,5.0
6,7,28338.76,0,217.5247882,6.855,5.0
6,56,11643.56,0,217.5247882,6.855,5.0
6,25,13345.4,0,217.5247882,6.855,5.0
6,49,11774.93,0,217.5247882,6.855,5.0
6,90,49659.34,0,217.5247882,6.855,5.0
6,34,18038.98,0,217.5247882,6.855,5.0
6,87,35733.2,0,217.5247882,6.855,5.0
6,74,19572.82,0,217.5247882,6.855,5.0
6,4,31202.02,0,217.5247882,6.855,5.0
6,2,47314.27,0,217.5247882,6.855,5.0
6,72,67459.39,0,217.5247882,6.855,5.0
6,11,21002.71,0,217.5247882,6.855,5.0
6,3,10605.03,0,217.2896095,6.855,5.0
6,67,11402.96,0,217.2896095,6.855,5.0
6,17,12421.98,0,217.2896095,6.855,5.0
6,93,39092.96,0,217.2896095,6.855,5.0
6,8,48776.56,0,217.2896095,6.855,5.0
6,81,14431.45,0,217.2896095,6.855,5.0
6,10,43343.68,0,217.2896095,6.855,5.0
6,13,34605.92,0,217.2896095,6.855,5.0
6,96,28277.74,0,217.2896095,6.855,5.0
6,95,88745.86,0,217.2896095,6.855,5.0
6,55,11660.12,0,217.2896095,6.855,5.0
6,14,21713.23,0,217.2896095,6.855,5.0
6,97,19842.87,0,217.2896095,6.855,5.0
6,5,25425.39,0,217.2896095,6.855,5.0
6,1,15881.59,0,217.2896095,6.855,5.0
6,91,43793.55,0,217.2896095,6.855,5.0
6,25,11748.3,0,217.2896095,6.855,5.0
6,32,10224.46,0,217.2896095,6.855,5.0
6,79,21866.28,0,217.2896095,6.855,5.0
6,94,40278.43,0,217.2896095,6.855,5.0
6,40,59798.39,0,217.2896095,6.855,5.0
6,92,85102.89,0,217.2896095,6.855,5.0
6,23,26842.43,0,217.2896095,6.855,5.0
6,22,15407.45,0,217.2896095,6.855,5.0
6,82,15827.99,0,217.2896095,6.855,5.0
6,9,40185.02,0,217.2896095,6.855,5.0
6,7,28409.07,0,217.2896095,6.855,5.0
6,46,26819.6,0,217.2896095,6.855,5.0
6,34,17715.9,0,217.2896095,6.855,5.0
6,38,60239.47,0,217.2896095,6.855,5.0
6,16,42684.88,0,217.2896095,6.855,5.0
6,80,13040.91,0,217.2896095,6.855,5.0
6,49,13656.52,0,217.2896095,6.855,5.0
6,87,32666.46,0,217.2896095,6.855,5.0
6,4,30597.63,0,217.2896095,6.855,5.0
6,74,18887.6,0,217.2896095,6.855,5.0
6,90,48857.91,0,217.2896095,6.855,5.0
6,72,58260.69,0,217.2896095,6.855,5.0
6,11,17857.78,0,217.2896095,6.855,5.0
6,2,45566.44,0,217.2896095,6.855,5.0
6,93,39625.73,0,217.0544307,6.855,5.0
6,17,15339.11,0,217.0544307,6.855,5.0
6,32,11870.26,0,217.0544307,6.855,5.0
6,97,21424.49,0,217.0544307,6.855,5.0
6,8,48559.6,0,217.0544307,6.855,5.0
6,16,45490.87,0,217.0544307,6.855,5.0
6,1,16479.47,0,217.0544307,6.855,5.0
6,91,42504.57,0,217.0544307,6.855,5.0
6,96,36499.35,0,217.0544307,6.855,5.0
6,23,32459.09,0,217.0544307,6.855,5.0
6,95,93956.62,0,217.0544307,6.855,5.0
6,14,25129.5,0,217.0544307,6.855,5.0
6,67,13271.53,0,217.0544307,6.855,5.0
6,49,10184.33,0,217.0544307,6.855,5.0
6,79,24459.12,0,217.0544307,6.855,5.0
6,40,61116.51,0,217.0544307,6.855,5.0
6,46,29905.95,0,217.0544307,6.855,5.0
6,38,75965.71,0,217.0544307,6.855,5.0
6,81,15035.06,0,217.0544307,6.855,5.0
6,9,55265.5,0,217.0544307,6.855,5.0
6,10,47712.78,0,217.0544307,6.855,5.0
6,22,17580.81,0,217.0544307,6.855,5.0
6,20,10578.42,0,217.0544307,6.855,5.0
6,55,12225.22,0,217.0544307,6.855,5.0
6,3,12461.4,0,217.0544307,6.855,5.0
6,94,45354.43,0,217.0544307,6.855,5.0
6,5,27254.6,0,217.0544307,6.855,5.0
6,2,49611.81,0,217.0544307,6.855,5.0
6,74,22240.53,0,217.0544307,6.855,5.0
6,4,34711.13,0,217.0544307,6.855,5.0
6,92,88335.66,0,217.0544307,6.855,5.0
6,82,18093.11,0,217.0544307,6.855,5.0
6,90,51181.19,0,217.0544307,6.855,5.0
6,13,35148.27,0,217.0544307,6.855,5.0
6,25,13999.02,0,217.0544307,6.855,5.0
6,80,13714.66,0,217.0544307,6.855,5.0
6,87,34158.92,0,217.0544307,6.855,5.0
6,72,60039.01,0,217.0544307,6.855,5.0
6,11,24904.58,0,217.0544307,6.855,5.0
6,7,42176.63,0,217.0544307,6.855,5.0
6,34,19452.34,0,217.0544307,6.855,5.0
6,8,53998.96,0,216.819252,6.855,6.0
6,42,11596.7,0,216.819252,6.855,6.0
6,93,42813.34,0,216.819252,6.855,6.0
6,81,16350.43,0,216.819252,6.855,6.0
6,40,66965.37,0,216.819252,6.855,6.0
6,1,17836.28,0,216.819252,6.855,6.0
6,5,34213.15,0,216.819252,6.855,6.0
6,4,38354.47,0,216.819252,6.855,6.0
6,23,40301.06,0,216.819252,6.855,6.0
6,49,12766.59,0,216.819252,6.855,6.0
6,82,21135.68,0,216.819252,6.855,6.0
6,96,38461.04,0,216.819252,6.855,6.0
6,17,16749.52,0,216.819252,6.855,6.0
6,46,39755.01,0,216.819252,6.855,6.0
6,97,23867.12,0,216.819252,6.855,6.0
6,92,96039.14,0,216.819252,6.855,6.0
6,95,102159.37,0,216.819252,6.855,6.0
6,3,12511.34,0,216.819252,6.855,6.0
6,14,27015.89,0,216.819252,6.855,6.0
6,67,12153.49,0,216.819252,6.855,6.0
6,25,17409.2,0,216.819252,6.855,6.0
6,94,48469.05,0,216.819252,6.855,6.0
6,55,16633.34,0,216.819252,6.855,6.0
6,79,30277.46,0,216.819252,6.855,6.0
6,16,51003.31,0,216.819252,6.855,6.0
6,90,55535.57,0,216.819252,6.855,6.0
6,9,66583.33,0,216.819252,6.855,6.0
6,22,18460.22,0,216.819252,6.855,6.0
6,36,11423.0,0,216.819252,6.855,6.0
6,72,66691.62,0,216.819252,6.855,6.0
6,80,13663.36,0,216.819252,6.855,6.0
6,91,45879.45,0,216.819252,6.855,6.0
6,32,13282.39,0,216.819252,6.855,6.0
6,10,50511.65,0,216.819252,6.855,6.0
6,74,24488.43,0,216.819252,6.855,6.0
6,2,56378.34,0,216.819252,6.855,6.0
6,7,54664.08,0,216.819252,6.855,6.0
6,11,31811.23,0,216.819252,6.855,6.0
6,38,68870.91,0,216.819252,6.855,6.0
6,34,22087.44,0,216.819252,6.855,6.0
6,87,42860.46,0,216.819252,6.855,6.0
6,20,13144.71,0,216.819252,6.855,6.0
6,13,39941.39,0,216.819252,6.855,6.0
6,97,23366.91,0,216.5840732,6.855,6.0
6,5,33661.07,0,216.5840732,6.855,6.0
6,8,51060.31,0,216.5840732,6.855,6.0
6,1,18069.27,0,216.5840732,6.855,6.0
6,17,14809.05,0,216.5840732,6.855,6.0
6,46,35533.74,0,216.5840732,6.855,6.0
6,93,42694.07,0,216.5840732,6.855,6.0
6,3,12706.64,0,216.5840732,6.855,6.0
6,55,12966.31,0,216.5840732,6.855,6.0
6,25,15698.32,0,216.5840732,6.855,6.0
6,79,23978.01,0,216.5840732,6.855,6.0
6,14,25991.35,0,216.5840732,6.855,6.0
6,40,66383.09,0,216.5840732,6.855,6.0
6,13,38458.51,0,216.5840732,6.855,6.0
6,2,53504.63,0,216.5840732,6.855,6.0
6,94,43610.33,0,216.5840732,6.855,6.0
6,49,13383.75,0,216.5840732,6.855,6.0
6,32,12666.42,0,216.5840732,6.855,6.0
6,20,11687.1,0,216.5840732,6.855,6.0
6,96,32934.85,0,216.5840732,6.855,6.0
6,67,11528.04,0,216.5840732,6.855,6.0
6,23,36264.19,0,216.5840732,6.855,6.0
6,81,15550.46,0,216.5840732,6.855,6.0
6,34,19955.48,0,216.5840732,6.855,6.0
6,22,15917.84,0,216.5840732,6.855,6.0
6,4,35683.36,0,216.5840732,6.855,6.0
6,74,20796.62,0,216.5840732,6.855,6.0
6,7,43829.81,0,216.5840732,6.855,6.0
6,90,54344.89,0,216.5840732,6.855,6.0
6,95,98574.48,0,216.5840732,6.855,6.0
6,80,14715.45,0,216.5840732,6.855,6.0
6,16,44538.94,0,216.5840732,6.855,6.0
6,38,75032.33,0,216.5840732,6.855,6.0
6,10,47506.45,0,216.5840732,6.855,6.0
6,82,18916.65,0,216.5840732,6.855,6.0
6,91,47961.49,0,216.5840732,6.855,6.0
6,87,39839.42,0,216.5840732,6.855,6.0
6,92,94186.34,0,216.5840732,6.855,6.0
6,9,57356.09,0,216.5840732,6.855,6.0
6,72,62938.31,0,216.5840732,6.855,6.0
6,11,29715.78,0,216.5840732,6.855,6.0
6,8,49406.5,0,216.5371616,6.855,6.0
6,93,44062.17,0,216.5371616,6.855,6.0
6,1,17045.25,0,216.5371616,6.855,6.0
6,97,23393.42,0,216.5371616,6.855,6.0
6,5,37156.4,0,216.5371616,6.855,6.0
6,55,16124.4,0,216.5371616,6.855,6.0
6,23,39222.44,0,216.5371616,6.855,6.0
6,17,15441.77,0,216.5371616,6.855,6.0
6,96,32869.63,0,216.5371616,6.855,6.0
6,79,22465.33,0,216.5371616,6.855,6.0
6,94,42012.54,0,216.5371616,6.855,6.0
6,2,50712.17,0,216.5371616,6.855,6.0
6,87,41507.01,0,216.5371616,6.855,6.0
6,40,64714.73,0,216.5371616,6.855,6.0
6,4,33335.71,0,216.5371616,6.855,6.0
6,25,14686.9,0,216.5371616,6.855,6.0
6,14,24577.89,0,216.5371616,6.855,6.0
6,67,18088.01,0,216.5371616,6.855,6.0
6,11,33537.68,0,216.5371616,6.855,6.0
6,13,36822.0,0,216.5371616,6.855,6.0
6,91,48870.04,0,216.5371616,6.855,6.0
6,95,102833.78,0,216.5371616,6.855,6.0
6,10,52492.85,0,216.5371616,6.855,6.0
6,9,53333.54,0,216.5371616,6.855,6.0
6,3,11214.16,0,216.5371616,6.855,6.0
6,22,13472.01,0,216.5371616,6.855,6.0
6,81,16884.85,0,216.5371616,6.855,6.0
6,92,95794.58,0,216.5371616,6.855,6.0
6,38,72553.84,0,216.5371616,6.855,6.0
6,16,42645.94,0,216.5371616,6.855,6.0
6,49,14746.06,0,216.5371616,6.855,6.0
6,74,20005.57,0,216.5371616,6.855,6.0
6,90,55515.97,0,216.5371616,6.855,6.0
6,20,10150.45,0,216.5371616,6.855,6.0
6,7,45719.02,0,216.5371616,6.855,6.0
6,82,20040.81,0,216.5371616,6.855,6.0
6,80,14806.78,0,216.5371616,6.855,6.0
6,32,13534.84,0,216.5371616,6.855,6.0
6,34,18540.78,0,216.5371616,6.855,6.0
6,72,75024.11,0,216.5371616,6.855,6.0
6,46,33962.51,0,216.5371616,6.855,6.0
6,93,37450.8,0,216.6314502,6.855,6.0
6,4,34407.17,0,216.6314502,6.855,6.0
6,1,19347.14,0,216.6314502,6.855,6.0
6,95,99888.42,0,216.6314502,6.855,6.0
6,5,31841.99,0,216.6314502,6.855,6.0
6,3,10313.06,0,216.6314502,6.855,6.0
6,40,59481.05,0,216.6314502,6.855,6.0
6,79,23126.55,0,216.6314502,6.855,6.0
6,94,43577.48,0,216.6314502,6.855,6.0
6,98,10198.99,0,216.6314502,6.855,6.0
6,90,51483.87,0,216.6314502,6.855,6.0
6,97,20445.57,0,216.6314502,6.855,6.0
6,20,10393.4,0,216.6314502,6.855,6.0
6,92,87571.55,0,216.6314502,6.855,6.0
6,55,15014.27,0,216.6314502,6.855,6.0
6,91,43635.49,0,216.6314502,6.855,6.0
6,25,13346.22,0,216.6314502,6.855,6.0
6,17,15529.17,0,216.6314502,6.855,6.0
6,81,15312.03,0,216.6314502,6.855,6.0
6,2,49046.48,0,216.6314502,6.855,6.0
6,23,35669.59,0,216.6314502,6.855,6.0
6,14,21950.3,0,216.6314502,6.855,6.0
6,22,14530.51,0,216.6314502,6.855,6.0
6,96,35779.74,0,216.6314502,6.855,6.0
6,82,18551.84,0,216.6314502,6.855,6.0
6,38,74812.71,0,216.6314502,6.855,6.0
6,13,34980.64,0,216.6314502,6.855,6.0
6,11,30835.21,0,216.6314502,6.855,6.0
6,74,21361.24,0,216.6314502,6.855,6.0
6,80,14000.19,0,216.6314502,6.855,6.0
6,72,69799.97,0,216.6314502,6.855,6.0
6,49,12890.47,0,216.6314502,6.855,6.0
6,32,10904.14,0,216.6314502,6.855,6.0
6,16,39661.8,0,216.6314502,6.855,6.0
6,46,33301.75,0,216.6314502,6.855,6.0
6,8,50082.76,0,216.6314502,6.855,6.0
6,67,15271.54,0,216.6314502,6.855,6.0
6,10,47933.91,0,216.6314502,6.855,6.0
6,87,39592.55,0,216.6314502,6.855,6.0
6,34,17045.35,0,216.6314502,6.855,6.0
6,7,41995.08,0,216.6314502,6.855,6.0
6,9,55502.23,0,216.6314502,6.855,6.0
6,93,46222.13,0,216.7257388,6.925,7.0
6,79,24763.4,0,216.7257388,6.925,7.0
6,1,19654.59,0,216.7257388,6.925,7.0
6,3,12774.94,0,216.7257388,6.925,7.0
6,14,23500.01,0,216.7257388,6.925,7.0
6,17,18945.04,0,216.7257388,6.925,7.0
6,94,49569.16,0,216.7257388,6.925,7.0
6,2,53809.48,0,216.7257388,6.925,7.0
6,92,99580.53,0,216.7257388,6.925,7.0
6,25,12492.44,0,216.7257388,6.925,7.0
6,74,22687.93,0,216.7257388,6.925,7.0
6,95,104596.46,0,216.7257388,6.925,7.0
6,16,45881.29,0,216.7257388,6.925,7.0
6,40,68189.81,0,216.7257388,6.925,7.0
6,55,16897.08,0,216.7257388,6.925,7.0
6,13,38374.64,0,216.7257388,6.925,7.0
6,23,33767.9,0,216.7257388,6.925,7.0
6,20,13366.36,0,216.7257388,6.925,7.0
